participantId,IC_openai_initial,IC_openai
3c7d4f2962__S173963465,3.0,3.0
3c7d4f2962__S173965459,4.0,4.0
3c7d4f2962__S173967910,3.0,3.0
3c8c3fa06c__S173967960,3.0,3.0
3c8c3fa06c__S173968960,2.0,2.0
3c8c3fa06c__S173969432,3.0,3.0
3c8e1219b4__S173963824,2.0,2.0
3c8e1219b4__S173964626,3.7,3.7
3c8e1219b4__S173970634,2.8,2.8
3c9c76aa9f__S173960976,2.0,2.0
3c9c76aa9f__S173964342,2.0,2.0
3c9c76aa9f__S173966736,2.0,2.0
3ca7b29db6__S173964883,2.0,2.0
3ca7b29db6__S173965195,3.0,3.0
3ca7b29db6__S173968926,2.0,2.0
3cb6553aed__S173966459,2.3,2.3
3cb6553aed__S173967952,3.0,3.0
3cb6553aed__S173969312,2.0,2.0
3cccff0b88__S173961473,2.0,2.0
3cccff0b88__S173962884,2.0,2.0
3cccff0b88__S173963990,2.0,2.0
3ce8d97c23__S173964732,3.0,3.0
3ce8d97c23__S173966762,2.0,2.0
3ce8d97c23__S173969509,2.0,2.0
3cf2b0708f__S173963860,2.0,2.0
3cf2b0708f__S173965102,2.0,2.0
3cf2b0708f__S173966277,2.0,2.0
3cf6e8c75b__S173964777,3.0,3.0
3cf6e8c75b__S173966134,3.0,3.0
3cf6e8c75b__S173966916,3.0,3.0
3cfd40327e__S173961035,3.0,3.0
3cfd40327e__S173963676,2.0,2.0
3cfd40327e__S173964101,3.0,3.0
3cfdbe193e__S173960523,2.0,2.0
3cfdbe193e__S173963560,2.0,2.0
3cfdbe193e__S173970945,3.0,3.0
3d03303f4a__S173962336,2.0,2.0
3d03303f4a__S173964521,2.0,2.0
3d03303f4a__S173966587,2.0,2.0
3d2146d804__S173962592,4.0,4.0
3d2146d804__S173966072,5.0,5.0
3d2146d804__S173967406,2.2,2.2
3d36a3e034__S173962307,2.3,2.3
3d36a3e034__S173965409,3.0,3.0
3d36a3e034__S173970597,3.0,3.0
3d549f73bb__S173961616,3.5,3.5
3d549f73bb__S173968526,2.0,2.0
3d549f73bb__S173968579,2.0,2.0
3d5a0f481c__S173961476,1.0,1.0
3d5a0f481c__S173963833,1.0,1.0
3d5a0f481c__S173966240,1.1,1.1
3d5a359c18__S173960400,2.0,2.0
3d5a359c18__S173962081,3.0,3.0
3d5a359c18__S173962225,2.5,2.5
3d7c88bdcb__S173962162,3.0,3.0
3d7c88bdcb__S173970489,3.0,3.0
3d7c88bdcb__S173970583,3.0,3.0
3d8537b73a__S173961406,3.0,3.0
3d8537b73a__S173964807,3.0,3.0
3d8537b73a__S173965669,3.0,3.0
3d8b85bc66__S173960411,2.0,2.0
3d8b85bc66__S173961267,2.2,2.2
3d8b85bc66__S173970486,1.4,1.4
3d97443db0__S173965234,2.3,2.3
3d97443db0__S173967901,2.0,2.0
3d97443db0__S173968240,2.0,2.0
3db9a894d4__S173964610,3.0,3.0
3db9a894d4__S173967960,2.0,2.0
3db9a894d4__S173969432,2.0,2.0
3dcb5d1bb0__S173960686,2.0,2.0
3dcb5d1bb0__S173963763,2.9,2.9
3dcb5d1bb0__S173964178,4.0,4.0
3de3fdaf26__S173961692,3.9,3.9
3de3fdaf26__S173964124,3.0,3.0
3de3fdaf26__S173968037,4.0,4.0
3df153b115__S173962126,2.0,2.0
3df153b115__S173962665,3.0,3.0
3df153b115__S173969006,3.0,3.0
3e082a0a38__S173962967,2.0,2.0
3e082a0a38__S173963004,3.0,3.0
3e082a0a38__S173963630,2.0,2.0
3e082a0a38__S173964785,2.0,2.0
3e0979f632__S173960373,3.0,3.0
3e0979f632__S173965854,2.0,2.0
3e0979f632__S173968947,2.0,2.0
3e124f504e__S173964001,2.0,2.0
3e124f504e__S173966001,2.0,2.0
3e124f504e__S173969990,2.0,2.0
3e26b9f48b__S173964033,2.0,2.0
3e26b9f48b__S173964651,3.0,3.0
3e26b9f48b__S173965005,2.5,2.5
3e3558aa49__S173961006,3.2,3.2
3e3558aa49__S173961872,3.6,3.6
3e3558aa49__S173969430,3.0,3.0
3e39a24994__S173962028,2.0,2.0
3e39a24994__S173967894,2.0,2.0
3e39a24994__S173969933,3.0,3.0
3e401582b6__S173966317,2.6,2.6
3e401582b6__S173967225,2.8,2.8
3e401582b6__S173969568,3.0,3.0
3e53e3f456__S173960462,3.0,3.0
3e53e3f456__S173964003,4.9,4.9
3e53e3f456__S173968248,3.0,3.0
3e8573d50c__S173966908,3.0,3.0
3e8573d50c__S173970895,3.0,3.0
3e86de301f__S173960185,2.0,2.0
3e86de301f__S173960341,3.0,3.0
3e86de301f__S173967778,3.0,3.0
3e88fae69f__S173961465,2.0,2.0
3e88fae69f__S173961538,3.0,3.0
3e88fae69f__S173964626,2.0,2.0
3e91302c4f__S173965583,2.0,2.0
3e91302c4f__S173966205,2.0,2.0
3e91302c4f__S173966372,3.0,3.0
3ea210c6fe__S173960196,2.0,2.0
3ea210c6fe__S173965242,4.0,4.0
3ea210c6fe__S173969339,4.0,4.0
3eaf0b8150__S173960830,2.0,2.0
3eaf0b8150__S173960890,3.0,3.0
3eaf0b8150__S173964492,2.0,2.0
3ecf37a5cc__S173964033,2.0,2.0
3ecf37a5cc__S173966997,2.0,2.0
3ecf37a5cc__S173971064,3.0,3.0
3ed8f3d970__S173965766,3.0,3.0
3ed8f3d970__S173966711,3.0,3.0
3ed8f3d970__S173970941,2.0,2.0
3edc105e29__S173963004,2.0,2.0
3edc105e29__S173968320,2.0,2.0
3edc105e29__S173968579,4.5,4.5
3ee801a90e__S173961177,4.0,4.0
3ee801a90e__S173964541,3.0,3.0
3ee801a90e__S173970680,2.8,2.8
3eeccce4e2__S173965352,4.0,4.0
3eeccce4e2__S173965483,4.0,4.0
3eeccce4e2__S173969264,2.0,2.0
3ef260690f__S173963620,2.0,2.0
3ef260690f__S173968851,2.9,2.9
3ef260690f__S173970600,2.0,2.0
3ef260690f__S173971064,3.0,3.0
3ef5436d49__S173965578,4.3,4.3
3ef5436d49__S173971059,3.1,3.1
3ef599706a__S173961680,2.0,2.0
3ef599706a__S173967482,3.0,3.0
3ef599706a__S173969489,2.0,2.0
3f01ecd9f3__S173962376,2.0,2.0
3f01ecd9f3__S173963475,3.0,3.0
3f01ecd9f3__S173967298,3.0,3.0
3f032e5cc6__S173960179,2.0,2.0
3f032e5cc6__S173962935,3.3,3.3
3f032e5cc6__S173965614,2.0,2.0
3f05437781__S173960548,3.0,3.0
3f05437781__S173968579,3.0,3.0
3f1078cb76__S173962495,3.0,3.0
3f1078cb76__S173969507,2.0,2.0
3f1078cb76__S173969661,2.0,2.0
3f1108dec1__S173960532,3.0,3.0
3f1108dec1__S173964036,4.0,4.0
3f1108dec1__S173968646,5.0,5.0
3f1108dec1__S173969478,2.0,2.0
3f22992fec__S173966999,2.0,2.0
3f22992fec__S173969025,2.0,2.0
3f22992fec__S173970751,2.0,2.0
3f2c3b85e6__S173960898,3.0,3.0
3f2c3b85e6__S173968388,4.0,4.0
3f2c3b85e6__S173969048,5.0,5.0
3f2dd74b9d__S173967113,3.0,3.0
3f2dd74b9d__S173968182,2.0,2.0
3f2dd74b9d__S173970751,2.0,2.0
3f3bc54b3d__S173964727,2.8,2.8
3f3bc54b3d__S173967290,3.0,3.0
3f3bc54b3d__S173967313,2.0,2.0
3f4c1790c6__S173961283,2.0,2.0
3f4c1790c6__S173968580,2.0,2.0
3f51c48b1c__S173963670,5.0,5.0
3f51c48b1c__S173963839,3.0,3.0
3f51c48b1c__S173964062,3.0,3.0
3f51c48b1c__S173965088,3.0,3.0
3f520c7e51__S173960179,1.6,1.6
3f520c7e51__S173966090,1.0,1.0
3f520c7e51__S173968918,4.0,4.0
3f5791758f__S173962819,2.0,2.0
3f5791758f__S173965352,2.0,2.0
3f5791758f__S173969661,2.0,2.0
3f5f861544__S173961752,3.8,3.8
3f5f861544__S173962470,5.0,5.0
3f5f861544__S173969191,4.0,4.0
3f68c94b0a__S173966965,3.0,3.0
3f68c94b0a__S173969941,2.0,2.0
3f68c94b0a__S173970266,3.0,3.0
3f72491276__S173963668,4.3,4.3
3f72491276__S173964626,3.0,3.0
3f72491276__S173969884,3.0,3.0
3f72491276__S173971045,3.0,3.0
3f72a46a3b__S173963580,3.3,3.3
3f72a46a3b__S173965462,2.0,2.0
3f72a46a3b__S173967994,2.0,2.0
3f77635ca2__S173966991,2.3,2.3
3f77635ca2__S173967110,2.0,2.0
3f77635ca2__S173970439,1.9,1.9
3f7d5abf1d__S173961643,2.0,2.0
3f7d5abf1d__S173963459,3.0,3.0
3f7d5abf1d__S173963738,3.0,3.0
3fa08617bc__S173962715,2.0,2.0
3fa08617bc__S173967976,3.0,3.0
3fa08617bc__S173971008,3.0,3.0
3fa4450ffa__S173965766,5.0,5.0
3fa4450ffa__S173966711,2.0,2.0
3fa4450ffa__S173970941,4.0,4.0
3fca7fc35b__S173964549,2.0,2.0
3fca7fc35b__S173970367,3.0,3.0
3fcd401023__S173961459,3.9,3.9
3fcd401023__S173961966,2.0,2.0
3fcd401023__S173968945,3.0,3.0
3fe2c398af__S173960944,2.0,2.0
3fe2c398af__S173961113,3.0,3.0
3fe2c398af__S173962893,4.0,4.0
3ff343658b__S173960859,3.0,3.0
3ff343658b__S173966027,3.0,3.0
3ff343658b__S173969453,2.0,2.0
4000342dfe__S173960185,3.3,3.3
4000342dfe__S173960341,3.7,3.7
4000342dfe__S173967778,3.0,3.0
401414d44f__S173962803,2.0,2.0
401414d44f__S173964588,2.1,2.1
401414d44f__S173965119,2.6,2.6
40149a8661__S173961600,1.1,1.1
40149a8661__S173969529,3.0,3.0
40149a8661__S173969939,2.0,2.0
40149a8661__S173970903,2.0,2.0
4023098938__S173960376,2.0,2.0
4023098938__S173962864,3.0,3.0
4023098938__S173967431,3.0,3.0
40248adfdb__S173963302,3.0,3.0
40248adfdb__S173964071,2.0,2.0
40248adfdb__S173964624,2.0,2.0
40248adfdb__S173968845,2.0,2.0
40251b4f8d__S173961529,2.0,2.0
40251b4f8d__S173962397,2.0,2.0
40251b4f8d__S173969890,2.7,2.7
402b7befc1__S173966847,2.0,2.0
402b7befc1__S173968485,2.0,2.0
402b7befc1__S173971028,3.0,3.0
4042de1ec6__S173961290,4.4,4.4
4042de1ec6__S173963894,3.0,3.0
4042de1ec6__S173964677,2.0,2.0
40430add1f__S173968115,1.6,1.6
40430add1f__S173969148,2.0,2.0
404c8e4381__S173960726,2.0,2.0
404c8e4381__S173961651,2.0,2.0
404c8e4381__S173963024,2.0,2.0
4064cf5a41__S173964292,3.0,3.0
4064cf5a41__S173969753,2.0,2.0
407a0c6f74__S173964557,3.0,3.0
407a0c6f74__S173967280,3.0,3.0
407a0c6f74__S173967749,3.0,3.0
407a379667__S173961375,2.0,2.0
407a379667__S173966165,2.5,2.5
407a379667__S173966959,3.0,3.0
40868ab227__S173965599,2.0,2.0
40868ab227__S173966076,3.0,3.0
40868ab227__S173971034,3.0,3.0
40875e9740__S173964607,3.3,3.3
40875e9740__S173969421,2.0,2.0
4093918709__S173962199,3.0,3.0
4093918709__S173964501,4.0,4.0
40b5c49786__S173963988,2.0,2.0
40b5c49786__S173968661,2.0,2.0
40bf6c093e__S173960471,2.2,2.2
40bf6c093e__S173968782,5.0,5.0
40bf6c093e__S173969432,5.0,5.0
40c345169b__S173960721,2.0,2.0
40c345169b__S173966128,3.0,3.0
40c345169b__S173966524,2.0,2.0
40e56a3b36__S173962119,2.0,2.0
40e56a3b36__S173964758,3.9,3.9
40e56a3b36__S173969155,2.0,2.0
40ecf36ade__S173960915,2.2,2.2
40ecf36ade__S173963395,2.0,2.0
40ecf36ade__S173967217,2.0,2.0
40ee60c10a__S173967044,2.3,2.3
40ee60c10a__S173969730,3.0,3.0
40ee60c10a__S173970156,2.0,2.0
40f229f315__S173963032,2.0,2.0
40f229f315__S173969194,2.0,2.0
40f97e711e__S173965578,3.0,3.0
40f97e711e__S173968434,3.0,3.0
410ba76322__S173960926,3.0,3.0
410ba76322__S173962033,3.0,3.0
410ba76322__S173970913,3.0,3.0
4113a2a246__S173966760,3.5,3.5
4113a2a246__S173967507,3.0,3.0
41162b0baf__S173964181,4.0,4.0
41162b0baf__S173964210,2.0,2.0
41162b0baf__S173964233,2.0,2.0
411e8d21c2__S173965561,2.9,2.9
411e8d21c2__S173967813,2.0,2.0
41256588f5__S173960516,4.0,4.0
41256588f5__S173963497,2.0,2.0
41256588f5__S173966761,2.9,2.9
412c9452bf__S173960516,2.0,2.0
412c9452bf__S173963497,2.0,2.0
412c9452bf__S173966761,2.0,2.0
412ef3a11b__S173961515,3.0,3.0
412ef3a11b__S173962962,2.9,2.9
412ef3a11b__S173963781,2.0,2.0
413143d7b2__S173960687,2.0,2.0
413143d7b2__S173965513,3.0,3.0
413143d7b2__S173970994,2.0,2.0
4152548a6f__S173963251,3.0,3.0
4152548a6f__S173964544,2.4,2.4
4152548a6f__S173969507,3.0,3.0
416733ac91__S173966519,3.0,3.0
416733ac91__S173966664,3.0,3.0
416733ac91__S173968029,4.0,4.0
4169e0269f__S173960239,2.0,2.0
4169e0269f__S173961643,2.0,2.0
4169e0269f__S173963694,2.0,2.0
4169e0269f__S173966997,2.0,2.0
417fd945cc__S173961013,3.0,3.0
417fd945cc__S173962604,3.0,3.0
417fd945cc__S173971039,4.0,4.0
41835ddcec__S173962007,2.0,2.0
41835ddcec__S173965730,3.0,3.0
41835ddcec__S173969439,3.0,3.0
4198cce2bf__S173960705,3.0,3.0
4198cce2bf__S173962115,3.3,3.3
4198cce2bf__S173965593,3.0,3.0
41996c59e1__S173962272,3.0,3.0
41996c59e1__S173963824,3.0,3.0
41996c59e1__S173968979,3.9,3.9
41b83ef337__S173964139,2.1,2.1
41b83ef337__S173964753,2.9,2.9
41b83ef337__S173968196,2.0,2.0
41c7777f5e__S173962654,3.0,3.0
41c7777f5e__S173963807,2.0,2.0
41c7777f5e__S173965488,2.0,2.0
41cd8642e0__S173960236,3.6,3.6
41cddd936b__S173961048,2.2,2.2
41cddd936b__S173962190,2.0,2.0
41cddd936b__S173962514,3.0,3.0
41dea8dd9e__S173963135,2.0,2.0
41dea8dd9e__S173963247,1.4,1.4
41dea8dd9e__S173965039,2.0,2.0
41ee079d21__S173962791,3.1,3.1
41ee079d21__S173965737,4.0,4.0
41ee079d21__S173967300,2.0,2.0
4209abe9d5__S173962002,3.0,3.0
4209abe9d5__S173964436,3.0,3.0
4209abe9d5__S173969199,4.8,4.8
421076e192__S173960179,2.0,2.0
421076e192__S173960377,2.0,2.0
421076e192__S173967316,2.0,2.0
4226a1a094__S173960324,3.3,3.3
4226a1a094__S173963524,3.1,3.1
4226a1a094__S173964119,2.0,2.0
422977e5e2__S173963824,2.0,2.0
422977e5e2__S173964626,3.0,3.0
422977e5e2__S173970634,3.0,3.0
423a092b99__S173960376,3.0,3.0
423a092b99__S173962864,3.0,3.0
423a092b99__S173967431,5.7,5.7
4246379889__S173960341,5.0,5.0
4246379889__S173965147,2.0,2.0
4246379889__S173965676,4.0,4.0
424b181c31__S173960290,3.0,3.0
424b181c31__S173964089,3.0,3.0
424b181c31__S173969540,3.0,3.0
4256687f1a__S173961184,3.0,3.0
4256687f1a__S173965505,3.0,3.0
4256687f1a__S173967516,2.0,2.0
426bc05433__S173967096,2.0,2.0
426bc05433__S173967781,2.0,2.0
426bc05433__S173970426,3.0,3.0
426d1309f4__S173963644,2.0,2.0
426d1309f4__S173967642,3.0,3.0
426d1309f4__S173968597,2.0,2.0
427be24cc4__S173963824,5.0,5.0
427be24cc4__S173967311,5.0,5.0
427be24cc4__S173970941,5.0,5.0
427c92da63__S173963134,2.0,2.0
427c92da63__S173969028,2.0,2.0
427ebc07e1__S173961177,4.0,4.0
427ebc07e1__S173964541,4.1,4.1
427ebc07e1__S173970680,2.0,2.0
42839f8ef2__S173962303,2.1,2.1
42839f8ef2__S173962323,2.0,2.0
42839f8ef2__S173966008,2.0,2.0
4292cfc085__S173960373,2.0,2.0
4292cfc085__S173965854,3.0,3.0
4292cfc085__S173968947,3.0,3.0
429bf863a5__S173965746,2.5,2.5
429bf863a5__S173965945,2.9,2.9
429bf863a5__S173970681,3.0,3.0
42a28b483c__S173961177,2.0,2.0
42a28b483c__S173964541,3.0,3.0
42a28b483c__S173970680,2.5,2.5
42a7ef2186__S173961680,3.0,3.0
42a7ef2186__S173967482,4.0,4.0
42a7ef2186__S173969489,2.0,2.0
42ad963153__S173961616,2.0,2.0
42ad963153__S173969460,2.0,2.0
42ad963153__S173969800,2.0,2.0
42af393efa__S173967518,2.0,2.0
42af393efa__S173967977,2.0,2.0
42af393efa__S173969613,2.0,2.0
42c46793a2__S173965343,2.0,2.0
42c46793a2__S173969628,3.0,3.0
42c46793a2__S173970634,2.0,2.0
42c689282a__S173964173,2.0,2.0
42c689282a__S173964669,2.0,2.0
42c689282a__S173965584,2.5,2.5
42c689282a__S173966940,3.0,3.0
42d485da2d__S173964507,1.0,1.0
42d485da2d__S173966664,2.8,2.8
42d485da2d__S173969478,2.0,2.0
42ddaedf50__S173963488,3.3,3.3
42ddaedf50__S173966043,2.0,2.0
42ddaedf50__S173968475,2.0,2.0
42e34c546b__S173964181,5.4,5.4
42e34c546b__S173968448,2.0,2.0
42e34c546b__S173969939,4.0,4.0
42e5f075d0__S173963032,3.3,3.3
42e5f075d0__S173967526,2.3,2.3
42e5f075d0__S173969613,4.0,4.0
4301052dbf__S173965766,2.9,2.9
4301052dbf__S173966711,3.0,3.0
4301052dbf__S173970941,2.0,2.0
4301a6a3a3__S173961698,1.4,1.4
4301a6a3a3__S173962593,2.0,2.0
4301a6a3a3__S173970353,2.0,2.0
4305f13a0c__S173960554,2.0,2.0
4305f13a0c__S173962234,1.7,1.7
4305f13a0c__S173968040,1.0,1.0
4314f29ceb__S173961061,3.0,3.0
4314f29ceb__S173962935,5.0,5.0
4314f29ceb__S173966519,3.0,3.0
431afd4171__S173965766,3.0,3.0
431afd4171__S173966711,5.0,5.0
431afd4171__S173970941,5.0,5.0
432a745622__S173961630,3.0,3.0
432a745622__S173967760,3.0,3.0
432a745622__S173969264,3.0,3.0
433c3a22de__S173960982,2.0,2.0
433c3a22de__S173964485,2.0,2.0
433c3a22de__S173964506,3.0,3.0
433f9333de__S173967820,3.0,3.0
433f9333de__S173969130,2.0,2.0
433f9333de__S173970227,2.0,2.0
435868299a__S173960277,3.1,3.1
435868299a__S173961831,3.0,3.0
435868299a__S173969925,3.0,3.0
4377358384__S173963990,3.9,3.9
4377358384__S173968388,5.0,5.0
43912202fd__S173964033,2.2,2.2
43912202fd__S173964651,3.0,3.0
43912202fd__S173965005,3.0,3.0
439427628e__S173964033,2.0,2.0
439427628e__S173964651,2.0,2.0
439427628e__S173965005,2.0,2.0
439f224345__S173966078,2.9,2.9
439f224345__S173967563,3.0,3.0
439f224345__S173969667,2.0,2.0
43a56054db__S173960310,3.0,3.0
43a56054db__S173960453,2.6,2.6
43a56054db__S173970696,2.0,2.0
43ad3ba300__S173962884,5.0,5.0
43ad3ba300__S173963942,3.0,3.0
43ad3ba300__S173964062,5.0,5.0
43d79ff733__S173964669,2.0,2.0
43d79ff733__S173967711,3.0,3.0
43d79ff733__S173968236,4.0,4.0
43d9d66f7b__S173961151,2.0,2.0
43d9d66f7b__S173963418,2.0,2.0
43d9d66f7b__S173964494,2.0,2.0
43ddcbe6cc__S173960993,3.0,3.0
43ddcbe6cc__S173963971,4.0,4.0
43e3ceac25__S173961048,2.3,2.3
43e3ceac25__S173964380,2.0,2.0
43e3ceac25__S173965594,2.0,2.0
43ea6ae4de__S173961503,2.0,2.0
43ea6ae4de__S173966000,2.0,2.0
43ea6ae4de__S173970067,3.0,3.0
43ef714ca5__S173964162,2.0,2.0
43ef714ca5__S173965884,2.0,2.0
43ef714ca5__S173970887,2.0,2.0
43f064329a__S173961487,2.0,2.0
43f064329a__S173961759,1.0,1.0
43f064329a__S173969884,1.0,1.0
44024f8837__S173964033,4.3,4.3
44024f8837__S173964651,2.0,2.0
44024f8837__S173965005,4.0,4.0
44088eceb2__S173965352,3.0,3.0
44088eceb2__S173966108,2.0,2.0
44088eceb2__S173969395,1.6,1.6
440b5450a3__S173964290,5.0,5.0
440b5450a3__S173966113,4.0,4.0
44142761ee__S173961184,2.0,2.0
44142761ee__S173964070,3.7,3.7
44142761ee__S173969607,3.0,3.0
441a3a617b__S173962510,3.0,3.0
441a3a617b__S173968677,3.0,3.0
441a3a617b__S173969483,2.0,2.0
4425893c57__S173961792,3.0,3.0
4425893c57__S173963190,2.0,2.0
4425893c57__S173964407,2.0,2.0
4430d4c730__S173962109,3.0,3.0
4430d4c730__S173962714,4.0,4.0
4430d4c730__S173962967,3.0,3.0
4442baf530__S173965826,2.0,2.0
4442baf530__S173967703,2.6,2.6
4442baf530__S173969060,2.6,2.6
444863e1bf__S173961942,2.0,2.0
444863e1bf__S173965611,3.9,3.9
444863e1bf__S173970092,4.0,4.0
444a383d60__S173960400,3.0,3.0
444a383d60__S173962081,2.0,2.0
444a383d60__S173962225,3.0,3.0
44630936b5__S173963798,2.0,2.0
44630936b5__S173964095,5.0,5.0
44630936b5__S173966441,3.0,3.0
44630936b5__S173969623,2.0,2.0
446312583b__S173967573,2.0,2.0
446312583b__S173968618,2.0,2.0
446312583b__S173970384,3.0,3.0
446a0fd59d__S173964580,2.0,2.0
446a0fd59d__S173965272,2.0,2.0
446a0fd59d__S173968485,2.0,2.0
44803754dd__S173961283,2.0,2.0
44803754dd__S173968054,2.6,2.6
44803754dd__S173968580,3.0,3.0
44a8c01b1f__S173960548,3.0,3.0
44a8c01b1f__S173961061,3.0,3.0
44a8c01b1f__S173962935,3.0,3.0
44cd6bca2c__S173962081,3.0,3.0
44cd6bca2c__S173966514,4.0,4.0
44d8da9255__S173960982,4.0,4.0
44d8da9255__S173968544,3.0,3.0
44d98b941b__S173963755,4.0,4.0
44d98b941b__S173969976,4.0,4.0
44dc6f7130__S173967910,5.0,5.0
44dc6f7130__S173968787,3.0,3.0
44e4d41d06__S173964785,2.0,2.0
44e888a66c__S173963244,3.0,3.0
44e888a66c__S173963911,3.9,3.9
44e888a66c__S173968999,2.0,2.0
44eb10245a__S173963942,2.0,2.0
44eb10245a__S173965459,2.0,2.0
44eb10245a__S173967960,3.5,3.5
44eb10245a__S173970453,4.2,4.2
44ece51fae__S173962495,2.0,2.0
44ece51fae__S173963286,3.0,3.0
44ece51fae__S173964716,4.0,4.0
44f0453255__S173961822,2.0,2.0
44f0453255__S173965973,3.0,3.0
44f0453255__S173968980,3.0,3.0
44f3ddbce3__S173963032,3.0,3.0
44f3ddbce3__S173967950,2.0,2.0
44fe4573d3__S173962692,2.0,2.0
44fe4573d3__S173967336,2.1,2.1
44fe4573d3__S173970469,3.0,3.0
4501887078__S173961170,2.0,2.0
4501887078__S173965299,3.0,3.0
4501887078__S173970105,3.0,3.0
4506da443b__S173960310,2.0,2.0
4506da443b__S173961600,3.0,3.0
4506da443b__S173969037,2.0,2.0
450826a163__S173961099,3.0,3.0
450826a163__S173961773,3.0,3.0
450826a163__S173964850,2.0,2.0
450e50c805__S173961177,3.0,3.0
450e50c805__S173964541,3.2,3.2
450e50c805__S173970680,2.0,2.0
452a503811__S173966149,1.0,1.0
452a503811__S173966849,3.0,3.0
452a503811__S173967305,2.0,2.0
4530045a38__S173962272,2.0,2.0
4530045a38__S173963801,2.0,2.0
4530045a38__S173964506,3.0,3.0
453b40fc46__S173962032,3.0,3.0
453b40fc46__S173962343,2.0,2.0
453b40fc46__S173970015,3.0,3.0
4558273226__S173962862,2.0,2.0
4558273226__S173964829,3.6,3.6
4558273226__S173969432,2.0,2.0
4561fd76b8__S173964036,1.5,1.5
4561fd76b8__S173964407,2.0,2.0
4561fd76b8__S173965352,2.0,2.0
45668a7e93__S173963469,3.0,3.0
45668a7e93__S173964218,2.8,2.8
45668a7e93__S173967203,2.0,2.0
4593e567fd__S173961613,3.4,3.4
4593e567fd__S173964921,3.1,3.1
4593e567fd__S173970364,2.0,2.0
459feb6c83__S173960465,3.0,3.0
459feb6c83__S173965644,4.0,4.0
459feb6c83__S173967997,3.0,3.0
45a8c9d028__S173960171,3.0,3.0
45a8c9d028__S173960944,3.0,3.0
45a8c9d028__S173963780,4.0,4.0
45b359aeca__S173961177,2.0,2.0
45b359aeca__S173964541,2.0,2.0
45b359aeca__S173970680,2.0,2.0
45f3cbca66__S173960215,3.0,3.0
45f3cbca66__S173963009,3.0,3.0
45f3cbca66__S173964335,3.0,3.0
45fd07a058__S173961925,2.0,2.0
45fd07a058__S173963109,1.8,1.8
45fd07a058__S173967506,3.0,3.0
4602e0fad9__S173965352,5.0,5.0
4602e0fad9__S173965483,5.0,5.0
4602e0fad9__S173969264,3.0,3.0
461b50d707__S173964033,4.3,4.3
461b50d707__S173964651,4.0,4.0
461b50d707__S173965005,3.0,3.0
462a6c989c__S173960667,2.0,2.0
462a6c989c__S173968953,3.0,3.0
462a6c989c__S173969643,2.0,2.0
462c240767__S173962106,4.0,4.0
462c240767__S173966369,3.0,3.0
462c240767__S173970352,3.0,3.0
4640b3e2af__S173963845,3.3,3.3
4640b3e2af__S173965585,3.0,3.0
4640b3e2af__S173967410,3.0,3.0
464f5a2751__S173960188,2.0,2.0
464f5a2751__S173964144,2.0,2.0
465686fd32__S173961030,3.0,3.0
465686fd32__S173962238,3.0,3.0
4664ee9260__S173962804,4.0,4.0
4664ee9260__S173966210,3.0,3.0
4664ee9260__S173971045,3.0,3.0
46729ebab4__S173964162,2.0,2.0
46729ebab4__S173965884,2.0,2.0
46729ebab4__S173970887,4.0,4.0
46769062b0__S173963833,3.0,3.0
46769062b0__S173964071,2.0,2.0
46769062b0__S173965766,3.9,3.9
467aefcc0d__S173960604,2.0,2.0
467aefcc0d__S173964740,4.0,4.0
467aefcc0d__S173969998,5.0,5.0
467da02684__S173965193,2.0,2.0
467da02684__S173966604,2.0,2.0
467da02684__S173970903,2.0,2.0
46827267d7__S173960993,3.0,3.0
46827267d7__S173962024,3.0,3.0
46827267d7__S173969028,3.0,3.0
46856be595__S173964416,2.0,2.0
46856be595__S173967548,2.0,2.0
46856be595__S173968579,3.0,3.0
468ca0e95d__S173964395,4.1,4.1
468ca0e95d__S173968418,3.0,3.0
468ca0e95d__S173969972,3.9,3.9
468ca0e95d__S173970995,3.0,3.0
46974662a2__S173969636,4.0,4.0
46974662a2__S173969860,4.1,4.1
46974662a2__S173970412,5.0,5.0
469e997f74__S173968236,1.0,1.0
469e997f74__S173970225,2.0,2.0
469e997f74__S173970469,3.0,3.0
46a53bb1b8__S173961981,2.0,2.0
46a53bb1b8__S173965066,2.0,2.0
46a53bb1b8__S173965846,2.0,2.0
46abd17bcc__S173964144,2.2,2.2
46abd17bcc__S173965592,3.6,3.6
46afeb84ec__S173961450,2.0,2.0
46afeb84ec__S173965064,2.0,2.0
46afeb84ec__S173966641,2.0,2.0
46c46d23f8__S173960239,3.0,3.0
46c46d23f8__S173960419,3.0,3.0
46c46d23f8__S173964131,3.0,3.0
46c46d23f8__S173966317,3.0,3.0
46c476fd8e__S173961487,3.0,3.0
46c476fd8e__S173962514,3.1,3.1
46c476fd8e__S173965718,3.0,3.0
46cce9bd25__S173960185,3.0,3.0
46cce9bd25__S173964563,2.0,2.0
46cce9bd25__S173969553,2.0,2.0
46e364f873__S173962803,2.0,2.0
46e364f873__S173964588,2.0,2.0
46e364f873__S173965119,2.0,2.0
46e722a3f0__S173960859,3.0,3.0
46e722a3f0__S173966027,3.0,3.0
46e722a3f0__S173969453,3.0,3.0
46eae08f06__S173960471,4.0,4.0
46eae08f06__S173962358,5.0,5.0
46eae08f06__S173969427,4.9,4.9
46f2e6f824__S173961320,1.1,1.1
46f2e6f824__S173969114,2.0,2.0
